89.2523	89.1523	89.0628	88.9777	88.8935	88.8171	88.7317	88.6576	88.5877	88.5243	88.4516	88.398	88.3484	88.2968	88.2525	88.2158	88.1747	88.1502	88.1379	88.1252	88.1077	88.1059	88.1061	88.1147	88.1183	88.1325	88.1552	88.1767	88.2155	88.2563	88.2902	88.3466	88.4087	88.4704	88.5351	88.6018	88.7317	88.9078	89.0946	89.2861	89.4844	89.6937	89.9016	90.1118	90.3426	90.5636	90.7756	91.0271	91.241	91.4696	91.7119	91.9213	92.1502	92.3679	92.5764	92.8006	93.0155	93.2315	93.4385	93.6421	93.8421	94.031	94.2168	94.3894	94.5591	94.7101	94.8539	94.9903	95.1138	95.2279	95.3262	95.4163	95.5112	95.5963	95.6565	95.7204	95.7862	95.8329	95.863	95.8865	95.912	95.9121	95.9007	95.8858	95.8554	95.8169	95.779	95.7218	95.6561	95.5771	95.4988	95.4123	95.3147	95.2074	95.0957	94.9756	94.85	94.72	94.5855	94.4455	94.2987	94.1503	93.9959	93.8398	93.6845	93.5234	93.359	93.2005	93.0708	92.994	92.9168	92.8357	92.7512	92.6557	92.5653	92.474	92.3715	92.2709	92.1668	92.0658	91.9655	91.854	91.7428	91.6295	91.515	91.404	91.2805	91.1645	91.0449	90.9379	90.8331	90.7264	90.6128	90.4808	90.3493	90.22	90.1051	89.9967	89.8817	89.7797	89.6744	89.5757	89.4646	89.3624	
85.8619	85.5533	85.2758	85.0219	84.7674	84.5362	84.3065	84.1001	83.905	83.7337	83.5735	83.4239	83.2937	83.1766	83.075	82.989	82.9214	82.8722	82.8355	82.8081	82.805	82.8137	82.8502	82.8911	82.9554	83.0276	83.1194	83.2291	83.346	83.4924	83.6412	83.8086	83.9857	84.1786	84.3839	84.6029	85.015	85.6156	86.2645	86.9436	87.6617	88.3949	89.1409	89.8977	90.6539	91.4111	92.1402	92.8962	93.6124	94.3037	94.9888	95.6729	96.354	97.0161	97.6524	98.2797	98.8992	99.512	100.112	100.691	101.27	101.827	102.368	102.901	103.421	103.907	104.353	104.771	105.153	105.514	105.843	106.133	106.381	106.597	106.779	106.917	107.024	107.103	107.153	107.169	107.153	107.102	107.024	106.902	106.768	106.602	106.396	106.162	105.909	105.63	105.316	104.993	104.639	104.269	103.869	103.449	103.007	102.554	102.082	101.593	101.1	100.591	100.089	99.5685	99.0366	98.507	97.9852	97.4895	97.134	96.8983	96.6571	96.4029	96.1334	95.8632	95.5816	95.2812	94.985	94.69	94.3805	94.0697	93.7566	93.429	93.093	92.7635	92.4065	92.073	91.7193	91.3679	91.0144	90.6851	90.3661	90.0434	89.7184	89.3786	89.061	88.7356	88.411	88.0996	87.7746	87.4485	87.1309	86.8119	86.5106	86.1799	
82.2109	81.7756	81.3253	80.8935	80.4597	80.0458	79.6519	79.2858	78.9579	78.6489	78.3657	78.11	77.8902	77.7006	77.5401	77.4159	77.3167	77.2491	77.2031	77.1884	77.1981	77.2317	77.2912	77.3792	77.4851	77.6181	77.771	77.9614	78.1773	78.4216	78.6911	78.9883	79.3017	79.6403	79.9949	80.3675	81.0807	82.1707	83.3544	84.599	85.9086	87.2639	88.6143	89.9824	91.3422	92.7158	94.0585	95.3854	96.7116	98.0396	99.32	100.551	101.774	103.008	104.23	105.433	106.628	107.812	108.966	110.093	111.164	112.143	113.152	114.096	114.99	115.813	116.504	117.25	117.875	118.417	118.876	119.271	119.604	119.882	120.103	120.261	120.382	120.457	120.482	120.397	120.28	120.085	119.811	119.468	119.095	118.669	118.198	117.673	117.101	116.484	115.833	115.138	114.4	113.658	112.88	112.076	111.229	110.359	109.486	108.607	107.725	106.839	105.954	105.072	104.199	103.345	102.499	101.669	101.101	100.73	100.325	99.9021	99.4502	98.9895	98.5141	98.0133	97.496	96.9507	96.4014	95.862	95.3091	94.757	94.1815	93.6154	93.0531	92.4832	91.9121	91.3301	90.7325	90.1872	89.6868	89.1737	88.6271	88.0729	87.5577	87.0136	86.4563	85.9203	85.3785	84.8265	84.276	83.7646	83.2341	82.7042	
78.6849	78.0439	77.4038	76.8037	76.2313	75.694	75.19	74.7163	74.259	73.8449	73.4819	73.1616	72.8838	72.6482	72.4401	72.268	72.131	72.0325	71.9621	71.9244	71.9272	71.9638	72.0306	72.1353	72.2831	72.4662	72.6998	72.9744	73.2859	73.6297	74.0169	74.4376	74.8847	75.3608	75.8671	76.3976	77.4236	79.0553	80.8398	82.715	84.6751	86.6359	88.6163	90.6941	92.7745	94.7628	96.7364	98.7448	100.724	102.661	104.639	106.661	108.671	110.643	112.624	114.564	116.369	118.064	119.586	120.996	122.385	123.678	124.929	126.122	127.261	128.274	129.176	130.025	130.724	131.42	131.976	132.448	132.839	133.134	133.397	133.597	133.716	133.746	133.68	133.503	133.251	132.874	132.453	131.959	131.379	130.716	130.012	129.189	128.372	127.478	126.56	125.583	124.508	123.345	122.123	120.852	119.531	118.16	116.794	115.453	114.119	112.808	111.51	110.229	108.973	107.757	106.571	105.45	104.697	104.213	103.704	103.16	102.576	101.967	101.34	100.687	100.021	99.3048	98.5561	97.7785	96.9703	96.1481	95.3132	94.4832	93.6475	92.826	92.0261	91.2413	90.4255	89.6188	88.9045	88.1698	87.4241	86.6987	85.9801	85.234	84.4776	83.7264	82.9925	82.2278	81.4772	80.7758	80.0482	79.341	
75.3869	74.5925	73.8298	73.0555	72.34	71.6763	71.0335	70.425	69.8591	69.3231	68.8329	68.4035	68.0273	67.7045	67.4264	67.1853	66.9856	66.8328	66.7269	66.6767	66.6792	66.7377	66.8459	67.0063	67.2124	67.467	67.7682	68.113	68.5126	68.9641	69.4601	70.0055	70.596	71.2297	71.8954	72.6217	74.0055	76.2391	78.673	81.2265	83.8728	86.5428	89.2932	92.1109	94.8093	97.4644	100.15	102.883	105.632	108.486	111.433	114.282	117.06	119.537	121.808	124.074	126.345	128.545	130.572	132.602	134.486	136.258	137.866	139.384	140.795	142.11	143.365	144.394	145.292	146.037	146.695	147.193	147.599	147.943	148.193	148.294	148.254	148.133	147.896	147.482	147.027	146.433	145.741	144.927	144.04	143.049	141.933	140.62	139.349	137.969	136.59	135.152	133.65	132.112	130.553	128.966	127.367	125.648	123.847	121.987	120.129	118.279	116.508	114.791	113.154	111.556	110.026	108.601	107.664	107.126	106.53	105.879	105.207	104.475	103.707	102.908	102.08	101.198	100.293	99.355	98.3665	97.3654	96.3544	95.3181	94.2595	93.1873	92.1558	91.119	90.0673	89.0432	88.06	87.1187	86.1799	85.2842	84.4387	83.5089	82.5723	81.6454	80.7077	79.7395	78.8083	77.9264	77.0117	76.2031	
72.375	71.416	70.471	69.5981	68.7653	67.9603	67.1454	66.3652	65.6421	64.9941	64.4017	63.8613	63.381	62.9571	62.5829	62.2613	62.0095	61.8211	61.6978	61.6373	61.6394	61.706	61.8369	62.0255	62.273	62.5755	62.9344	63.3512	63.8343	64.3921	65.0119	65.6922	66.424	67.2168	68.0599	68.9626	70.7365	73.6278	76.7376	80.0477	83.4579	86.9313	90.5061	93.9791	97.3522	100.841	104.389	108.014	111.789	115.521	118.945	122.196	125.396	128.567	131.703	134.958	137.809	140.419	142.87	145.277	147.638	149.925	152.16	154.049	155.859	157.425	158.83	160.105	161.094	161.999	162.741	163.293	163.802	164.154	164.289	164.338	164.154	163.833	163.235	162.586	161.775	160.834	159.719	158.375	156.916	155.36	153.759	152.105	150.386	148.647	146.79	144.811	142.71	140.54	138.379	136.337	134.255	132.185	130.099	127.966	125.708	123.389	121.083	118.838	116.693	114.668	112.717	110.935	109.767	109.095	108.36	107.631	106.898	106.1	105.278	104.42	103.512	102.561	101.557	100.523	99.4327	98.3335	97.2705	96.088	94.85	93.5824	92.2852	90.9768	89.6851	88.4496	87.2857	86.1708	85.0375	83.9862	82.9962	81.9165	80.8519	79.7652	78.6252	77.4745	76.371	75.3414	74.328	73.3756	
69.6786	68.5223	67.4401	66.4225	65.3838	64.3849	63.4135	62.4962	61.6417	60.8671	60.1529	59.494	58.9065	58.3873	57.9459	57.5962	57.3181	57.0879	56.9008	56.8091	56.7869	56.8406	56.9763	57.1739	57.4487	57.8082	58.2549	58.7852	59.3962	60.0892	60.8482	61.6765	62.5603	63.5013	64.5106	65.5972	67.7659	71.3139	75.136	79.2511	83.4837	87.7903	92.0751	96.354	100.759	105.271	109.744	114.345	118.669	122.626	126.666	130.793	135.099	138.95	142.681	146.363	149.974	153.595	156.934	160.044	162.883	165.359	167.722	170.054	172.269	174.124	175.888	177.437	178.759	179.758	180.578	181.349	181.894	182.112	182.056	181.821	181.322	180.666	179.85	178.928	177.748	176.489	175.147	173.542	171.756	169.753	167.542	165.26	162.752	160.062	157.315	154.685	152.126	149.429	146.71	143.89	141.153	138.47	135.926	133.411	130.809	128.28	125.618	122.875	120.223	117.696	115.343	113.186	111.806	110.985	110.134	109.233	108.319	107.401	106.451	105.463	104.433	103.369	102.333	101.242	100.101	98.921	97.6917	96.4767	95.2245	93.8624	92.4499	91.0056	89.4841	87.9916	86.6153	85.2964	84.0542	82.8538	81.7036	80.5079	79.2861	78.0228	76.7582	75.4784	74.2834	73.0871	71.9036	70.7722	
67.1326	65.8667	64.5671	63.3683	62.1548	61.015	59.9362	58.8499	57.8897	57.0032	56.1913	55.4575	54.8253	54.2891	53.7897	53.358	53.0228	52.7698	52.5861	52.4939	52.4723	52.5546	52.6995	52.9302	53.2451	53.6491	54.1388	54.7167	55.3905	56.1598	57.0225	57.9725	59.0064	60.115	61.2986	62.5573	65.1042	69.3546	74.0146	78.8972	83.941	89.0591	94.2915	99.6026	104.981	110.301	115.808	120.702	125.561	130.723	135.829	140.736	145.5	150.148	154.682	159.373	163.461	167.47	171.16	174.993	178.455	181.795	185.076	187.881	190.567	192.698	194.844	196.347	197.631	198.785	199.313	199.724	199.957	200.099	199.874	199.58	198.872	198.149	197.328	196.185	194.863	193.197	191.382	189.302	186.869	184.234	181.436	178.566	175.626	172.336	169.115	165.781	162.277	158.679	155.177	151.811	148.461	145.071	141.774	138.627	135.636	132.738	129.853	126.839	123.746	120.834	118.09	115.555	113.937	112.936	111.876	110.79	109.682	108.569	107.481	106.386	105.285	104.103	102.905	101.63	100.39	99.1384	97.8565	96.5853	95.2584	93.8637	92.4224	90.947	89.4111	87.7849	86.1624	84.6497	83.2619	81.936	80.5908	79.25	77.9215	76.4553	75.0874	73.7371	72.3858	71.0502	69.7109	68.4112	
64.849	63.4207	61.9333	60.5501	59.2268	57.9523	56.7238	55.5656	54.5396	53.6271	52.7845	52.0417	51.3462	50.7402	50.2179	49.7841	49.4396	49.1769	48.9863	48.866	48.8318	48.8756	48.996	49.2049	49.5051	49.9095	50.4229	51.041	51.7646	52.5889	53.5082	54.5298	55.6633	56.9113	58.2554	59.7022	62.6962	67.709	73.1469	78.9572	84.8737	90.9125	97.2246	103.577	109.729	115.941	121.717	127.572	133.662	139.766	145.565	151.168	157.127	162.434	167.784	172.961	177.996	182.642	187.318	191.809	195.705	199.722	203.386	206.275	208.811	211.037	213.263	215.126	216.289	217.37	217.884	217.949	218.12	218.025	217.686	217.008	216.227	215.177	214.103	212.745	211.171	209.362	207.284	204.723	201.991	198.932	195.759	192.453	188.824	185.047	181.209	177.192	173.06	168.79	164.416	159.968	155.655	151.572	147.611	143.726	140.113	136.763	133.524	130.311	127.046	123.744	120.743	117.938	116.09	114.952	113.703	112.405	111.069	109.734	108.43	107.166	105.946	104.687	103.401	101.995	100.603	99.2213	97.9232	96.6092	95.3016	93.8551	92.2913	90.7523	89.17	87.5618	85.8512	84.1893	82.66	81.0958	79.6642	78.1248	76.6909	75.1548	73.626	72.1775	70.6951	69.2129	67.6882	66.2374	
62.803	61.2314	59.5498	58.0818	56.5784	55.2355	53.956	52.7621	51.7352	50.8038	49.9254	49.0985	48.3694	47.7346	47.1853	46.747	46.3673	46.0334	45.7809	45.605	45.5195	45.5321	45.646	45.8668	46.1968	46.6321	47.1726	47.815	48.5715	49.4433	50.4264	51.5233	52.7513	54.1165	55.6092	57.2296	60.6562	66.3562	72.6164	79.2262	86.1457	93.2964	100.644	107.621	114.722	121.443	128.305	135.448	142.441	149.204	156.1	162.44	168.911	175.47	181.604	187.333	192.997	198.398	203.976	208.965	213.347	217.593	221.086	224.09	226.707	228.613	230.967	232.553	233.749	234.493	234.945	234.781	234.808	234.703	234.414	233.56	232.813	231.709	230.423	228.953	227.224	225.14	222.786	219.989	216.857	213.597	210.125	206.241	202.134	197.808	193.306	188.519	183.589	178.593	173.354	168.237	163.105	157.9	152.955	148.357	144.062	140.05	136.397	132.788	129.314	125.847	122.53	119.585	117.648	116.481	115.205	113.84	112.42	110.963	109.558	108.12	106.685	105.31	103.929	102.511	101.047	99.4715	97.948	96.6549	95.3955	93.9307	92.2375	90.5681	88.9459	87.2693	85.5107	83.788	82.1908	80.5099	78.8251	77.2166	75.6671	74.0687	72.4028	70.8013	69.1793	67.5404	65.8939	64.3312	
