199.94	199.884	199.834	199.786	199.739	199.696	199.648	199.606	199.567	199.531	199.49	199.46	199.432	199.403	199.378	199.357	199.334	199.32	199.313	199.306	199.296	199.295	199.295	199.3	199.302	199.31	199.323	199.335	199.357	199.38	199.399	199.431	199.466	199.501	199.537	199.575	199.648	199.747	199.852	199.959	200.07	200.187	200.303	200.42	200.548	200.671	200.788	200.927	201.045	201.171	201.304	201.418	201.544	201.663	201.776	201.898	202.015	202.132	202.244	202.355	202.462	202.564	202.664	202.757	202.848	202.929	203.006	203.079	203.145	203.206	203.258	203.306	203.357	203.402	203.434	203.468	203.503	203.528	203.544	203.556	203.57	203.57	203.564	203.556	203.54	203.519	203.499	203.469	203.434	203.392	203.35	203.304	203.252	203.195	203.135	203.071	203.004	202.934	202.862	202.787	202.708	202.629	202.545	202.461	202.377	202.29	202.201	202.116	202.045	202.003	201.962	201.918	201.872	201.82	201.77	201.721	201.665	201.61	201.553	201.498	201.443	201.382	201.321	201.258	201.195	201.134	201.066	201.003	200.937	200.878	200.82	200.761	200.698	200.625	200.552	200.48	200.416	200.356	200.292	200.235	200.176	200.121	200.059	200.002	
198.014	197.836	197.675	197.528	197.38	197.245	197.111	196.99	196.876	196.775	196.681	196.593	196.516	196.447	196.387	196.336	196.296	196.267	196.245	196.229	196.227	196.232	196.254	196.278	196.316	196.359	196.413	196.478	196.547	196.633	196.721	196.819	196.923	197.036	197.156	197.284	197.524	197.872	198.245	198.634	199.043	199.458	199.878	200.301	200.721	201.138	201.538	201.95	202.339	202.711	203.078	203.443	203.804	204.153	204.487	204.815	205.137	205.454	205.763	206.059	206.355	206.638	206.912	207.181	207.442	207.685	207.908	208.116	208.305	208.484	208.646	208.789	208.911	209.017	209.106	209.174	209.226	209.264	209.289	209.297	209.289	209.264	209.226	209.166	209.101	209.019	208.918	208.803	208.679	208.541	208.386	208.226	208.05	207.866	207.667	207.456	207.234	207.006	206.768	206.52	206.268	206.009	205.751	205.483	205.208	204.933	204.661	204.402	204.215	204.091	203.964	203.83	203.687	203.544	203.394	203.234	203.076	202.918	202.752	202.585	202.416	202.239	202.057	201.878	201.684	201.502	201.308	201.115	200.92	200.738	200.561	200.382	200.201	200.011	199.833	199.65	199.467	199.291	199.107	198.922	198.741	198.559	198.387	198.197	
195.874	195.615	195.345	195.085	194.823	194.572	194.332	194.108	193.907	193.717	193.543	193.385	193.248	193.131	193.031	192.954	192.892	192.85	192.821	192.812	192.818	192.839	192.876	192.931	192.997	193.079	193.174	193.293	193.426	193.577	193.743	193.926	194.118	194.325	194.541	194.767	195.198	195.85	196.552	197.282	198.041	198.817	199.582	200.348	201.1	201.852	202.579	203.29	203.993	204.69	205.355	205.988	206.612	207.235	207.847	208.444	209.032	209.61	210.169	210.71	211.221	211.684	212.159	212.6	213.015	213.395	213.713	214.054	214.339	214.585	214.792	214.97	215.12	215.245	215.344	215.415	215.469	215.503	215.514	215.476	215.424	215.336	215.213	215.059	214.891	214.699	214.485	214.247	213.986	213.703	213.404	213.083	212.741	212.396	212.031	211.653	211.251	210.837	210.419	209.995	209.568	209.135	208.701	208.265	207.831	207.404	206.978	206.558	206.269	206.08	205.872	205.655	205.422	205.184	204.937	204.676	204.405	204.119	203.829	203.543	203.249	202.954	202.645	202.34	202.036	201.726	201.413	201.094	200.764	200.462	200.183	199.896	199.589	199.276	198.984	198.674	198.356	198.047	197.734	197.414	197.093	196.793	196.481	196.168	
193.739	193.344	192.946	192.571	192.211	191.872	191.551	191.249	190.956	190.689	190.454	190.246	190.065	189.912	189.775	189.663	189.573	189.508	189.462	189.437	189.439	189.463	189.507	189.575	189.672	189.792	189.945	190.124	190.327	190.55	190.8	191.07	191.357	191.66	191.981	192.316	192.958	193.967	195.052	196.174	197.326	198.458	199.583	200.743	201.884	202.957	204.006	205.057	206.077	207.06	208.05	209.048	210.026	210.973	211.911	212.818	213.651	214.425	215.112	215.743	216.36	216.929	217.476	217.993	218.484	218.917	219.301	219.661	219.955	220.247	220.48	220.677	220.84	220.962	221.071	221.154	221.203	221.216	221.188	221.115	221.011	220.854	220.679	220.473	220.23	219.952	219.655	219.307	218.959	218.577	218.182	217.76	217.292	216.783	216.244	215.679	215.088	214.468	213.846	213.229	212.611	211.997	211.385	210.775	210.172	209.583	209.004	208.452	208.079	207.839	207.584	207.311	207.017	206.709	206.391	206.058	205.716	205.347	204.959	204.553	204.129	203.695	203.251	202.807	202.357	201.912	201.476	201.045	200.594	200.145	199.745	199.331	198.908	198.494	198.082	197.651	197.211	196.771	196.338	195.884	195.436	195.014	194.573	194.142	
191.677	191.17	190.679	190.177	189.71	189.273	188.847	188.442	188.062	187.7	187.367	187.075	186.817	186.595	186.403	186.236	186.098	185.991	185.918	185.883	185.884	185.925	186	186.112	186.255	186.431	186.639	186.876	187.149	187.457	187.793	188.16	188.556	188.978	189.418	189.894	190.792	192.216	193.732	195.285	196.857	198.405	199.963	201.522	202.982	204.389	205.782	207.172	208.542	209.937	211.348	212.686	213.967	215.09	216.104	217.103	218.089	219.033	219.891	220.741	221.521	222.247	222.9	223.511	224.074	224.595	225.09	225.493	225.843	226.131	226.386	226.578	226.734	226.866	226.961	227	226.985	226.939	226.848	226.689	226.514	226.284	226.017	225.701	225.354	224.966	224.526	224.005	223.497	222.941	222.382	221.795	221.176	220.537	219.883	219.212	218.529	217.788	217.003	216.184	215.356	214.522	213.715	212.923	212.159	211.407	210.678	209.992	209.538	209.276	208.984	208.664	208.332	207.969	207.586	207.185	206.766	206.318	205.856	205.373	204.86	204.337	203.804	203.254	202.687	202.108	201.547	200.977	200.395	199.823	199.269	198.734	198.197	197.68	197.188	196.643	196.089	195.537	194.973	194.385	193.815	193.271	192.701	192.193	
189.733	189.101	188.472	187.886	187.321	186.771	186.208	185.665	185.157	184.699	184.276	183.889	183.542	183.234	182.961	182.726	182.541	182.402	182.311	182.266	182.268	182.317	182.414	182.552	182.734	182.956	183.218	183.52	183.869	184.269	184.711	185.193	185.706	186.258	186.839	187.456	188.65	190.549	192.529	194.573	196.613	198.627	200.639	202.536	204.33	206.137	207.926	209.708	211.517	213.261	214.823	216.276	217.679	219.042	220.366	221.715	222.877	223.925	224.895	225.837	226.749	227.622	228.465	229.171	229.841	230.417	230.929	231.391	231.748	232.072	232.337	232.534	232.715	232.84	232.888	232.905	232.84	232.726	232.514	232.282	231.992	231.654	231.252	230.763	230.23	229.657	229.063	228.445	227.796	227.135	226.422	225.655	224.832	223.973	223.107	222.279	221.426	220.567	219.692	218.786	217.814	216.802	215.782	214.775	213.799	212.866	211.955	211.112	210.554	210.231	209.876	209.522	209.164	208.773	208.367	207.942	207.488	207.01	206.501	205.974	205.413	204.843	204.287	203.663	203.004	202.322	201.617	200.899	200.182	199.489	198.83	198.192	197.537	196.923	196.34	195.699	195.06	194.401	193.703	192.99	192.299	191.648	191	190.385	
187.94	187.156	186.412	185.705	184.975	184.264	183.565	182.898	182.269	181.694	181.159	180.661	180.213	179.815	179.474	179.202	178.986	178.806	178.659	178.587	178.569	178.612	178.718	178.873	179.087	179.367	179.713	180.12	180.586	181.111	181.68	182.295	182.945	183.629	184.354	185.126	186.637	189.033	191.517	194.087	196.628	199.116	201.503	203.804	206.095	208.364	210.543	212.715	214.699	216.466	218.228	219.984	221.773	223.337	224.821	226.258	227.64	229.002	230.237	231.369	232.388	233.266	234.095	234.905	235.666	236.298	236.894	237.414	237.855	238.187	238.458	238.712	238.891	238.963	238.944	238.867	238.703	238.487	238.217	237.911	237.518	237.096	236.644	236.1	235.49	234.801	234.032	233.231	232.341	231.376	230.376	229.407	228.452	227.433	226.391	225.295	224.217	223.144	222.112	221.077	219.991	218.92	217.775	216.576	215.398	214.257	213.179	212.175	211.525	211.136	210.73	210.297	209.856	209.41	208.945	208.459	207.948	207.416	206.894	206.341	205.757	205.148	204.508	203.869	203.204	202.473	201.707	200.915	200.07	199.23	198.447	197.687	196.963	196.256	195.571	194.852	194.108	193.331	192.542	191.735	190.971	190.198	189.423	188.673	
186.2	185.315	184.395	183.533	182.648	181.804	180.995	180.17	179.43	178.739	178.099	177.515	177.007	176.573	176.165	175.811	175.534	175.324	175.171	175.094	175.076	175.145	175.266	175.457	175.717	176.05	176.45	176.919	177.461	178.074	178.754	179.494	180.289	181.13	182.015	182.943	184.777	187.722	190.798	193.87	196.897	199.832	202.704	205.5	208.22	210.81	213.393	215.613	217.75	219.955	222.072	224.051	225.923	227.706	229.406	231.126	232.594	234.007	235.286	236.592	237.754	238.859	239.929	240.833	241.689	242.362	243.034	243.501	243.898	244.254	244.416	244.542	244.613	244.656	244.588	244.498	244.28	244.058	243.805	243.451	243.04	242.519	241.947	241.287	240.508	239.656	238.741	237.791	236.806	235.689	234.58	233.415	232.172	230.874	229.59	228.334	227.064	225.757	224.463	223.207	221.993	220.798	219.588	218.302	216.959	215.671	214.436	213.276	212.525	212.057	211.558	211.043	210.513	209.977	209.449	208.913	208.371	207.783	207.183	206.539	205.906	205.261	204.594	203.926	203.222	202.474	201.692	200.883	200.029	199.113	198.187	197.311	196.497	195.71	194.902	194.086	193.268	192.352	191.486	190.619	189.74	188.858	187.962	187.08	
184.595	183.57	182.485	181.457	180.457	179.479	178.52	177.601	176.776	176.032	175.336	174.716	174.129	173.613	173.165	172.79	172.49	172.26	172.093	171.987	171.957	171.996	172.102	172.285	172.547	172.898	173.341	173.87	174.483	175.174	175.934	176.768	177.68	178.667	179.713	180.818	183.044	186.598	190.237	193.907	197.442	200.864	204.263	207.52	210.536	213.454	216.064	218.617	221.181	223.664	225.949	228.092	230.307	232.228	234.117	235.902	237.601	239.136	240.652	242.082	243.302	244.541	245.655	246.523	247.277	247.933	248.585	249.126	249.462	249.773	249.92	249.939	249.988	249.961	249.863	249.669	249.444	249.14	248.829	248.433	247.973	247.44	246.824	246.058	245.232	244.299	243.319	242.285	241.135	239.92	238.666	237.332	235.936	234.467	232.933	231.341	229.766	228.244	226.738	225.231	223.803	222.452	221.123	219.781	218.391	216.958	215.631	214.368	213.522	212.997	212.417	211.808	211.176	210.538	209.91	209.295	208.697	208.074	207.432	206.723	206.015	205.304	204.629	203.939	203.245	202.469	201.621	200.775	199.894	198.987	198.008	197.042	196.141	195.207	194.339	193.394	192.5	191.529	190.547	189.603	188.622	187.626	186.584	185.576	
183.122	181.965	180.703	179.579	178.405	177.337	176.301	175.318	174.458	173.668	172.912	172.192	171.549	170.983	170.489	170.092	169.745	169.439	169.206	169.043	168.964	168.976	169.081	169.286	169.589	169.987	170.478	171.055	171.728	172.493	173.344	174.279	175.309	176.432	177.636	178.917	181.536	185.659	189.891	194.072	198.177	202.168	206.036	209.517	212.891	215.942	218.93	221.916	224.726	227.348	229.93	232.23	234.509	236.753	238.796	240.657	242.456	244.135	245.833	247.323	248.609	249.837	250.834	251.681	252.413	252.942	253.59	254.024	254.35	254.553	254.675	254.631	254.638	254.61	254.531	254.299	254.095	253.794	253.441	253.036	252.557	251.976	251.314	250.522	249.625	248.682	247.665	246.512	245.276	243.953	242.553	241.037	239.446	237.8	236.036	234.275	232.467	230.59	228.763	227.024	225.363	223.777	222.303	220.818	219.36	217.874	216.424	215.112	214.235	213.702	213.114	212.48	211.815	211.125	210.454	209.76	209.06	208.383	207.697	206.985	206.242	205.433	204.642	203.963	203.295	202.51	201.591	200.673	199.768	198.82	197.811	196.807	195.862	194.853	193.826	192.829	191.854	190.833	189.751	188.693	187.603	186.482	185.335	184.226	
